Annual Income,Years of Credit History,Maximum Open Credit,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Home Ownership,Years in current job,Tax Liens,Number of Open Accounts,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Credit Default
1407877.2383387024,11.0,663520.0,472186.0,400558.0,12326.0,726.249036473633,2,0,0,20,0,34,0,0,0,0.0
986157.0,12.3,575410.0,301620.0,275310.0,16436.0,704.0,1,10,0,13,0,34,0,0,0,0.0
1459846.8431125986,12.9,704132.0,311388.0,207974.0,21685.0,729.1252067976169,2,1,0,9,0,15,0,0,0,0.0
1301812.6658759164,20.1,0.0,460394.0,0.0,11469.0,691.6481378479464,1,5,0,5,1,37,0,0,1,1.0
583224.0,23.1,159830.0,162074.0,128231.0,4666.0,712.0,0,1,0,6,0,34,0,0,0,0.0
1955043.0,32.2,520608.0,131868.0,399266.0,23786.0,745.0,1,10,0,11,0,35,0,0,0,0.0
836791.7152352249,31.4,1457104.0,155474.0,254201.0,7020.0,733.5513040687731,2,0,0,9,0,32,0,4,0,0.0
449711.0,18.5,570152.0,104148.0,132449.0,7495.0,715.0,2,5,0,12,0,32,0,0,0,0.0
968810.0,13.5,430980.0,426272.0,260547.0,18246.0,740.0,2,2,0,11,0,35,0,0,0,0.0
4106735.6380565143,16.5,828872.0,570262.0,589855.0,96177.0,724.4854431695089,2,4,0,12,0,14,0,0,0,0.0
1443509.4226264837,30.8,1068980.0,309584.0,601008.0,19418.0,734.5806167805182,2,4,0,8,0,35,0,0,0,0.0
828229.0,12.0,150326.0,181456.0,76589.0,19739.0,725.0,2,2,0,9,0,28,0,0,0,0.0
748068.0,26.2,389246.0,216546.0,94791.0,11346.0,748.0,1,10,0,4,0,34,0,0,0,0.0
1938190.0,17.9,404250.0,333163.6194671272,249280.0,8302.0,730.0,2,1,0,8,1,71,1,0,0,0.0
1539152.0,24.5,657052.0,534644.0,347852.0,18341.0,742.0,1,7,0,12,0,32,0,0,0,0.0
1845698.0,20.9,500478.0,356910.676770031,111511.0,29993.0,746.0,1,1,0,16,1,38,1,0,0,0.0
955320.0,10.5,88484.0,230640.13263587496,76.0,8996.0,748.0,1,6,0,5,0,32,0,10,0,0.0
979883.0626254583,17.0,88704.0,184514.0,47101.0,12551.0,721.6953614102903,2,6,0,6,0,34,0,1,0,1.0
1367772.0,18.8,876062.0,741884.0,385871.0,37386.0,678.0,1,10,0,14,1,36,0,0,0,0.0
1615475.0,23.0,1796344.0,710358.0,864120.0,21540.0,730.0,1,1,0,21,0,64,0,0,0,0.0
968602.8245944766,20.0,228712.0,150942.0,121277.0,13222.0,735.4216725247023,0,0,0,8,0,32,0,0,0,0.0
1340773.0,25.1,1023704.0,539066.0,387239.0,25832.0,670.0,1,5,0,9,0,1,0,10,1,0.0
337079.0,39.6,644204.0,190461.77930691544,224770.0,4326.0,734.0,0,1,0,9,0,0,0,8,0,0.0
1127255.2394522447,15.1,250448.0,112376.0,16663.0,20497.0,723.2842560352325,2,5,0,9,1,42,1,1,0,0.0
2020536.0,16.3,683760.0,378796.0,576935.0,24583.0,738.0,2,2,0,27,0,32,0,0,0,0.0
881486.0,11.0,443300.0,249744.0,122512.0,18364.0,720.0,0,2,0,9,0,35,0,0,0,0.0
1893046.0,15.3,163240.0,257884.0,61465.0,5900.0,698.0,2,2,0,2,0,24,0,5,1,0.0
1406190.0,17.3,1919302.0,651288.0,1437122.0,37498.0,679.0,2,10,0,10,0,38,0,0,1,0.0
1854932.0,18.5,1080552.0,368056.37711001455,443270.0,20249.0,744.0,1,9,0,9,0,18,0,0,0,0.0
1733674.0,15.1,635030.0,218196.0,210064.0,12555.0,743.0,1,3,0,15,0,38,0,0,0,0.0
1935962.0334554878,15.3,1243154.0,649044.0,442339.0,21360.0,722.0065644122898,1,0,0,13,0,32,0,0,0,1.0
1922610.0,15.9,939906.0,779174.0,616930.0,46463.0,711.0,1,5,0,9,0,34,0,0,1,0.0
1200838.0,22.4,6890070.0,194216.0,1630447.0,23016.0,705.0,0,10,0,8,0,34,0,0,0,0.0
899783.0,23.9,402732.0,350196.0,230261.0,16796.0,692.0,1,10,0,8,0,38,0,0,1,0.0
1801751.0,9.5,239470.0,181170.0,156560.0,19219.0,746.0,2,0,0,8,0,33,0,0,0,0.0
4192065.0,23.0,543510.0,574902.0459973769,382090.0,29659.0,702.0,2,10,0,12,0,45,0,1,0,0.0
1807199.3215914043,22.1,419166.0,695464.0,249432.0,16599.0,730.381083892424,0,9,0,12,0,33,0,0,0,0.0
1164567.0,23.6,465674.0,163130.0,358739.0,17663.0,719.0,2,4,0,11,0,68,0,0,0,0.0
1271423.0,20.7,823152.0,334598.0,601426.0,25005.0,722.0,2,0,0,7,0,36,0,0,1,1.0
1023169.0,16.7,184008.0,107712.0,158441.0,4920.0,696.0,0,5,0,5,1,35,0,7,0,0.0
990565.0,10.1,454894.0,334554.0,293873.0,18408.0,736.0,2,5,0,8,0,35,0,1,0,0.0
680371.0,26.0,628298.0,267278.0,354882.0,8164.0,745.0,2,8,0,6,0,36,0,0,0,1.0
808298.0,15.7,632170.0,240615.59266256652,251693.0,8622.0,746.0,2,5,0,12,0,35,0,0,0,0.0
1334066.0,19.6,1430968.0,623788.0,1160444.0,31573.0,664.0,1,7,0,14,0,36,0,0,1,1.0
1453020.6656816634,13.3,423984.0,332948.0,161481.0,20966.0,728.5245115998212,1,10,0,10,0,33,0,0,0,0.0
675317.0,10.5,591338.0,22352.0,25023.0,7541.0,618.0,2,0,0,7,0,37,0,0,0,0.0
811965.0,12.0,492272.0,53724.0,380076.0,13871.0,683.0,2,1,0,9,0,36,0,1,0,0.0
1168158.0,15.4,567996.0,383240.0,332595.0,28328.0,740.0,0,0,0,8,0,77,0,0,1,0.0
832694.0,16.5,239646.0,87142.0,198284.0,13046.0,733.0,2,3,0,3,0,36,0,0,0,0.0
2038092.0,15.2,322190.0,529320.0,107958.0,17324.0,729.0,1,10,0,12,1,39,1,0,0,0.0
757948.0,9.7,120736.0,65824.0,61940.0,17433.0,743.0,2,1,0,14,0,35,0,0,0,0.0
941450.0,19.7,632852.0,479644.0,100567.0,10670.0,712.0,2,10,0,6,0,36,0,0,1,0.0
616892.0,19.9,415250.0,273042.0,222338.0,6323.0,716.0,2,10,0,6,0,47,0,0,0,0.0
575016.0,21.1,395098.0,208675.55566970154,191425.0,5031.0,749.0,2,5,0,6,0,36,0,0,0,0.0
1220826.0,9.2,532180.0,269258.0,288173.0,19940.0,749.0,1,1,0,8,0,34,0,0,0,0.0
2853895.0,25.4,1571878.0,223278.0,264727.0,17718.0,751.0,0,6,0,11,0,28,0,0,0,0.0
1904370.0,24.0,222794.0,551276.0,190494.0,29994.0,719.0,1,3,0,8,0,1,0,2,0,0.0
1667155.0,29.0,729212.0,325358.0,319922.0,28897.0,734.0,2,10,0,12,0,28,0,0,0,0.0
1786934.1853635581,13.9,449746.0,446072.0,362786.0,26293.0,727.7164885731511,2,0,0,8,0,6,0,0,0,0.0
942305.0,14.5,517176.0,192038.0,334533.0,17668.0,742.0,1,9,0,9,0,34,0,0,0,0.0
3797720.0,17.0,640134.0,769538.0,378689.0,50636.0,669.0,1,7,0,12,0,27,0,9,1,1.0
1409477.0,16.8,1882518.0,283015.2247304343,253631.0,5661.0,750.0,1,9,0,9,0,33,0,0,0,0.0
1411170.3070871746,14.0,462418.0,266684.0,268774.0,22025.0,728.175677110922,2,5,0,11,0,34,0,0,0,0.0
682765.0,21.0,322982.0,184470.0,170430.0,6259.0,714.0,0,1,0,10,0,33,0,0,0,0.0
1271594.0,18.6,588522.0,140646.0,282093.0,6093.0,747.0,1,10,0,11,0,33,0,0,0,0.0
1438528.3803197523,51.9,1602524.0,108152.0,384750.0,28280.0,742.8381526636081,1,9,0,19,0,17,0,2,0,0.0
2116728.2538366388,30.0,1107304.0,540276.0,623523.0,31498.0,698.1662591144517,1,10,0,17,0,32,0,0,1,1.0
1062252.0,19.2,905762.0,322036.0,558524.0,23812.0,733.0,1,10,0,13,0,33,0,0,1,0.0
1948944.0,20.9,1762530.0,427900.11120501766,863075.0,26960.0,748.0,1,9,0,17,0,32,0,0,0,0.0
483607.0,10.9,176682.0,94072.0,44859.0,2398.0,705.0,1,2,0,25,1,11,1,0,0,0.0
853043.0,14.1,76868.0,210462.0256668069,30400.0,1855.0,722.0,2,10,3,4,3,18,0,0,0,0.0
1150374.0,11.7,721116.0,444004.0,470193.0,19269.0,712.0,2,3,0,13,0,36,0,0,1,1.0
2303389.0,17.3,843392.0,398325.107034293,231629.0,26489.0,748.0,2,9,0,9,0,32,0,0,0,0.0
2405400.0,34.0,639694.0,713020.0,324311.0,44299.0,723.0,1,10,0,19,0,31,0,0,1,0.0
1150488.0,17.8,501204.0,473726.0,148029.0,27612.0,733.0,1,10,0,12,1,27,1,0,0,0.0
844701.5265685923,15.6,53174.0,53746.0,25669.0,13876.0,730.7290671649185,2,4,0,8,0,35,0,0,0,0.0
3245504.0,24.0,1169102.0,436590.0,751203.0,55714.0,708.0,1,10,0,13,0,30,0,0,1,0.0
1153160.3930736296,14.1,814506.0,212344.0,448096.0,14875.0,729.9467043752824,1,10,0,11,0,34,0,0,0,0.0
758237.3578287567,17.6,265408.0,86328.0,114152.0,9093.0,705.4882715964192,1,5,0,8,0,61,0,0,1,0.0
725591.0,15.5,333784.0,230494.0,95133.0,8586.0,733.0,2,5,0,10,1,79,1,0,0,0.0
1115380.9060625234,10.0,235532.0,201102.0,127338.0,15865.0,720.1575144140992,2,3,0,9,0,66,0,0,0,1.0
2127202.0,21.5,369116.0,559790.0,303164.0,16380.0,739.0,1,10,0,7,0,27,0,0,0,0.0
1739672.7577408915,18.7,264440.0,520718.0,64410.0,22798.0,699.3207296199032,2,7,0,27,0,64,0,0,1,0.0
991990.0,16.5,209110.0,239426.0,41363.0,12086.0,741.0,2,10,0,9,0,33,0,0,0,0.0
1116630.0,21.0,247808.0,215490.0,94601.0,14237.0,713.0,1,7,0,10,1,21,0,0,1,0.0
881467.0,17.5,104016.0,148324.0,2793.0,12340.0,744.0,2,10,0,10,0,32,0,1,0,0.0
560196.0,7.5,294030.0,204709.17387263628,119605.0,6909.0,742.0,1,2,0,10,0,35,0,0,0,0.0
1215981.0,18.0,324830.0,34650.0,208430.0,14490.0,734.0,1,10,0,10,1,40,1,0,0,1.0
1365245.952740281,12.0,73766.0,147708.0,33136.0,26919.0,722.821818394316,1,1,0,7,0,61,0,0,0,1.0
379734.0,11.3,186912.0,120912.0,133665.0,4050.0,741.0,2,2,0,19,0,36,0,0,0,0.0
1236862.0,28.0,720038.0,330506.0,408557.0,10719.0,737.0,2,5,0,9,1,42,1,0,0,0.0
2400422.0,15.4,475684.0,533654.0,248539.0,17363.0,746.0,2,6,0,14,0,40,0,0,0,1.0
587708.0,15.9,335676.0,233244.0,242953.0,13174.0,719.0,2,0,0,7,0,61,0,0,0,0.0
2834325.0,11.4,360162.0,190894.0,195966.0,25509.0,718.0,2,1,0,11,0,45,0,0,0,0.0
2299836.0,15.0,902792.0,776710.0,362558.0,46188.0,701.0,2,6,0,12,0,33,0,0,1,0.0
584079.0,22.5,281512.0,112728.0,38893.0,8031.0,736.0,1,5,0,4,1,42,1,0,0,0.0
563730.0,15.8,564806.0,135982.0,131708.0,16160.0,737.0,0,6,0,17,1,40,1,0,0,0.0
1354381.7230104005,9.5,620136.0,369996.0,277970.0,15492.0,719.6522608893627,2,2,0,11,0,34,0,0,0,1.0
732469.0,20.3,205194.0,124982.0,58482.0,16236.0,680.0,2,10,0,17,1,42,1,0,0,0.0
8710740.0,16.5,3162896.0,560340.0,1663545.0,40215.0,735.0,1,2,2,15,2,25,0,0,0,1.0
504412.0,8.6,315678.0,181944.95570179544,38171.0,1736.0,709.0,2,9,0,7,0,37,0,0,1,0.0
857318.0,15.7,650540.0,441188.0,376979.0,22504.0,730.0,2,6,0,11,0,35,0,0,0,1.0
1147524.0,15.6,555500.0,310024.0,298395.0,22090.0,650.0,2,0,0,13,0,36,0,0,1,0.0
852368.5251873315,13.3,316294.0,133672.0,84132.0,10199.0,723.2966314462093,2,3,0,5,1,43,1,1,0,0.0
1538848.0,27.3,509784.0,361725.16625537863,367194.0,33085.0,740.0,0,0,0,8,0,31,0,0,0,0.0
1321887.0,13.3,542058.0,131186.0,260756.0,23364.0,704.0,2,5,0,9,0,35,0,1,1,0.0
893950.0,20.2,477136.0,107822.0,170183.0,10206.0,711.0,2,0,0,10,0,25,0,0,0,1.0
2426973.4156989926,11.2,613778.0,432124.0,285171.0,48143.0,691.404567097791,2,2,0,14,0,32,0,0,1,1.0
621870.0,12.1,197956.0,207908.6109431198,58805.0,8706.0,730.0,0,1,0,6,1,41,1,0,0,0.0
489535.0,8.8,313258.0,156706.0,240768.0,9709.0,732.0,2,0,0,3,0,37,0,0,0,0.0
1485857.0,10.0,407946.0,305313.16698160855,98287.0,19811.0,703.0,0,0,1,10,1,34,0,1,0,0.0
1242543.0,27.6,2548898.0,516824.0,700017.0,20916.0,717.0,1,10,0,19,0,1,0,0,1,1.0
1506612.3354164385,21.0,897886.0,277992.0,211698.0,24489.0,705.6041264498084,1,3,0,16,0,62,0,0,1,0.0
1253278.0,12.8,517506.0,263692.0,335654.0,17023.0,709.0,1,7,0,13,0,74,0,0,0,0.0
943412.9273081955,13.6,119724.0,91938.0,76209.0,15223.0,729.9269565000966,1,5,0,6,0,34,0,1,0,0.0
727852.0,19.0,314842.0,332684.0,158517.0,6914.0,717.0,1,10,0,6,0,7,0,0,0,0.0
1885940.0,16.4,488840.0,348441.1051003769,222072.0,19174.0,732.0,2,2,0,15,0,33,0,0,0,0.0
1094248.0,13.8,213752.0,333762.0,92663.0,8918.0,710.0,2,1,0,20,0,66,0,6,0,0.0
1544833.0,13.7,846604.0,295570.0,465747.0,30768.0,725.0,1,5,0,8,0,33,0,0,0,0.0
681302.0,18.1,277398.0,225390.0,174876.0,14477.0,741.0,2,10,0,6,1,43,1,0,0,0.0
2134004.0,12.0,955746.0,429066.04279854277,703247.0,26924.0,694.0,2,5,0,13,0,34,0,0,0,0.0
608855.0,12.2,487388.0,211486.0,317794.0,7864.0,742.0,1,1,0,8,0,37,0,0,0,1.0
938125.0,20.6,1322706.0,131934.0,640851.0,26268.0,747.0,2,1,0,16,0,35,0,0,0,0.0
3073440.0,44.1,513524.0,333630.0,308674.0,38930.0,734.0,1,8,0,20,1,79,1,0,1,0.0
1850258.0,11.9,776974.0,410630.0,134881.0,15388.0,727.0,1,0,0,18,0,32,0,0,1,0.0
521569.0,12.8,66858.0,201775.65743392124,48146.0,10171.0,726.0,2,6,0,18,0,35,0,1,0,0.0
523336.0,5.5,552442.0,259688.0,140277.0,12473.0,707.0,2,4,0,9,0,37,0,0,1,1.0
1070308.5581795084,16.2,358204.0,315458.0,198911.0,9029.0,730.400142813468,1,10,0,6,0,13,0,0,0,0.0
869022.0,12.4,272690.0,223608.0,195700.0,12746.0,739.0,1,3,0,9,0,34,0,0,0,0.0
991363.0,16.1,55198.0,240141.14117787086,47766.0,9996.0,719.0,1,7,0,4,0,34,0,0,0,0.0
1233518.0,12.3,276826.0,219736.0,148238.0,21175.0,722.0,1,1,0,25,0,32,0,0,0,0.0
1415177.0,29.4,1259016.0,262174.0,679573.0,23468.0,730.0,0,10,0,13,0,35,0,0,0,1.0
829996.0,20.5,346302.0,240463.76996819122,285931.0,5962.0,732.0,1,10,0,6,0,65,0,9,1,0.0
565896.0,11.5,262394.0,152900.0,86108.0,2452.0,721.0,0,3,0,6,0,41,0,0,0,0.0
972515.0,11.5,500258.0,304040.0,255778.0,14101.0,746.0,2,2,0,8,0,36,0,0,0,0.0
1211174.0,19.4,252582.0,215754.0,139821.0,9841.0,726.0,1,10,0,5,0,27,0,1,1,0.0
1035709.0,16.5,692890.0,261646.0,385377.0,14414.0,709.0,1,10,0,12,0,34,0,0,0,0.0
1168500.0,10.9,568810.0,180400.0,184205.0,10906.0,719.0,0,0,0,10,0,32,0,0,0,0.0
1305927.0,25.9,129624.0,595672.0,108148.0,13603.0,685.0,2,10,0,8,0,35,0,0,0,0.0
3888160.0,16.3,1435456.0,787864.0,402914.0,93640.0,703.0,1,6,0,30,0,21,0,0,0,0.0
595118.0,19.2,109890.0,93676.0,45942.0,4711.0,699.0,2,3,0,9,0,34,0,6,0,1.0
1233271.0,16.7,516648.0,277299.95625512156,280649.0,8037.0,702.0,2,3,0,15,0,35,0,0,1,0.0
743432.0,18.9,763642.0,376618.0,489364.0,15550.0,720.0,0,5,0,11,0,45,0,0,1,0.0
1112298.0,9.0,81598.0,128788.0,42921.0,15906.0,704.0,3,0,0,7,0,35,0,3,0,1.0
2237136.0,23.6,1639792.0,604428.0,543818.0,38031.0,749.0,2,10,0,10,0,32,0,0,0,0.0
984571.9230651039,28.1,69828.0,112596.0,44251.0,15849.0,733.8515539084943,2,10,0,4,0,40,0,0,0,0.0
1422011.4794749916,21.6,393822.0,439956.0,334001.0,14692.0,723.5026937199834,2,0,0,6,0,27,0,0,0,1.0
1492032.0,14.7,455664.0,302324.0,74765.0,13801.0,735.0,2,10,0,10,0,21,0,0,0,0.0
1003808.0,11.0,322102.0,178816.0,157434.0,5889.0,728.0,2,2,0,12,0,35,0,0,0,0.0
934515.0,14.4,474232.0,285670.0,192907.0,6074.0,744.0,2,4,0,10,0,35,0,0,0,0.0
1965322.0,31.0,299046.0,223102.0,233472.0,20800.0,724.0,2,4,0,4,0,33,0,0,0,0.0
581229.0,10.4,581042.0,224334.0,386403.0,13126.0,717.0,0,0,0,17,0,33,0,0,0,1.0
948176.0,11.7,208692.0,86108.0,117325.0,10059.0,741.0,2,1,0,12,0,34,0,4,0,0.0
794580.0,20.5,617122.0,201960.0,187074.0,7151.0,739.0,2,6,0,11,0,35,0,0,0,1.0
1885370.0,15.2,501512.0,152812.0,159391.0,13637.0,734.0,2,10,0,10,0,8,0,0,0,0.0
1447298.3789638206,18.7,574090.0,378862.0,146262.0,18710.0,696.9635958946265,1,4,0,15,0,33,0,0,1,1.0
2926361.0,25.7,652872.0,777480.0,404852.0,28532.0,709.0,1,10,0,10,0,5,0,0,1,0.0
1145814.0,25.8,143748.0,331694.0,107521.0,14036.0,702.0,1,6,0,10,0,35,0,0,0,1.0
1416735.0,16.2,1697212.0,437448.0,504222.0,20070.0,721.0,2,4,0,32,0,14,0,0,1,1.0
1818452.0,17.3,549318.0,277002.0,283689.0,44249.0,741.0,1,10,0,13,0,34,0,0,0,0.0
897096.1801149383,13.8,207218.0,110198.0,117572.0,12667.0,723.6350155127833,2,0,0,9,0,9,0,0,0,1.0
2328450.0,18.7,364804.0,181170.0,138947.0,19598.0,743.0,1,7,0,11,0,65,0,0,0,0.0
1074175.6616322654,11.4,530420.0,327470.0,304171.0,8099.0,694.3345445012602,1,4,0,8,0,76,0,0,1,1.0
2726823.2544516553,25.5,1547546.0,447612.0,763154.0,54684.0,723.3008307415912,2,2,0,24,0,37,0,0,0,1.0
2670963.0,20.7,221430.0,153538.0,148960.0,46742.0,724.0,2,2,0,17,0,28,0,0,0,0.0
1312840.113029339,17.0,285780.0,132990.0,211755.0,24962.0,723.7838735771509,1,10,0,6,0,40,0,0,0,1.0
1617261.0,13.9,313016.0,231330.0,212762.0,25054.0,700.0,1,4,0,6,0,53,0,0,1,0.0
959899.0,20.4,1028478.0,392282.0,645734.0,16318.0,697.0,1,10,0,16,1,58,0,0,1,0.0
3370068.0,21.5,828938.0,564334.9094870433,362957.0,58695.0,739.0,1,6,1,15,1,14,0,0,0,0.0
1175568.0,12.7,830192.0,121616.0,445968.0,7671.0,720.0,2,5,0,5,0,35,0,0,0,1.0
651833.0,13.5,418638.0,222862.10203570692,97983.0,13145.0,740.0,0,3,0,7,0,33,0,2,0,0.0
1579541.8017623038,15.3,938762.0,331166.0,576441.0,23184.0,726.8954646679489,1,8,0,10,0,33,0,2,0,0.0
1211782.0,15.2,356004.0,311916.0,184471.0,27669.0,725.0,2,0,0,13,0,17,0,0,0,1.0
1188266.6511196867,12.6,182622.0,246620.0,72865.0,16545.0,727.6881569358388,1,1,0,22,0,70,0,1,0,0.0
954845.0,17.7,782496.0,442244.0,372362.0,20052.0,717.0,2,5,0,12,0,28,0,0,1,1.0
2218003.0,25.0,1085678.0,587642.0,496945.0,43251.0,713.0,0,1,0,11,0,30,0,0,1,1.0
916892.653740102,8.2,301554.0,290400.0,210938.0,5070.0,730.4234845295482,0,0,0,7,0,33,0,0,0,0.0
674576.0,12.8,260964.0,245476.0,178733.0,5531.0,698.0,2,1,0,10,0,36,0,0,0,1.0
731538.0,9.7,566390.0,267476.0,198113.0,10241.0,741.0,1,7,0,10,0,34,0,0,0,0.0
1140000.0,16.0,778448.0,462000.0,414808.0,19950.0,725.0,2,10,0,9,0,36,0,0,1,0.0
1045741.0,17.7,645260.0,385264.0,270275.0,17603.0,676.0,0,4,0,19,0,11,0,0,1,1.0
1862070.8120237226,17.4,1327260.0,66990.0,757682.0,42913.0,716.9944848928807,1,2,0,18,0,30,0,12,0,0.0
643378.0,10.9,550770.0,75438.0,74195.0,9329.0,736.0,2,1,0,7,0,35,0,4,0,0.0
1242904.0,16.7,327404.0,192632.0,169651.0,17504.0,739.0,2,5,0,10,1,42,1,0,0,0.0
968924.0,23.7,252384.0,334422.0,80864.0,2107.0,708.0,0,7,0,4,0,49,0,0,1,1.0
2817852.0,19.0,1094302.0,348722.0,787246.0,30057.0,715.0,1,6,0,9,0,32,0,0,1,0.0
1184783.0,10.0,694848.0,327595.0419732792,546079.0,22610.0,731.0,2,0,0,11,0,36,0,0,0,0.0
2201587.0,13.8,648450.0,408947.48804836615,435138.0,26419.0,736.0,1,9,0,10,0,41,0,0,0,0.0
1809047.0,19.3,210694.0,324348.4701234079,5814.0,20201.0,734.0,1,10,0,13,1,53,1,2,0,0.0
884491.6311530207,18.5,195118.0,129800.0,94373.0,11498.0,733.0207766629378,1,4,0,9,0,26,0,0,0,0.0
1227919.244624327,10.3,214038.0,273064.0,117002.0,16508.0,727.3395165086894,2,2,0,10,0,38,0,0,0,0.0
970425.0,28.4,785752.0,282092.9649529933,311486.0,19732.0,737.0,1,10,0,13,0,36,0,0,0,0.0
1542040.0,26.5,638264.0,344911.04880589317,473499.0,19944.0,734.0,2,10,0,7,0,35,0,0,1,0.0
1510538.0,18.8,593472.0,405944.0,432060.0,19511.0,724.0,2,10,0,7,0,35,0,0,1,0.0
2160958.955517516,19.5,1254352.0,369644.0,705242.0,39905.0,721.5177192180474,2,8,0,14,0,32,0,0,0,1.0
1404062.0,17.5,390808.0,433532.0,321993.0,20476.0,687.0,1,7,0,11,1,37,0,0,1,1.0
1624367.0,19.0,101926.0,619564.0,14516.0,23147.0,656.0,1,10,0,8,1,47,1,2,1,0.0
873050.0,17.2,213356.0,112332.0,175978.0,15787.0,699.0,2,5,0,7,0,35,0,1,0,0.0
1316700.0,19.2,816772.0,435600.0,644024.0,28419.0,734.0,1,10,0,5,0,34,0,0,0,1.0
514995.0,24.0,401808.0,166738.0,262694.0,10686.0,736.0,1,10,0,14,0,34,0,0,0,1.0
1878910.0,21.7,4477858.0,326348.0,1009356.0,16441.0,693.0,1,10,0,17,0,1,0,0,0,0.0
4824100.0,13.5,616902.0,782012.0,442738.0,32603.0,724.0,1,10,0,13,0,25,0,2,0,1.0
1059155.0,20.5,203984.0,551364.0,154147.0,20742.0,649.0,1,7,0,9,0,14,0,0,1,0.0
1050016.0,28.5,291676.0,132638.0,246373.0,19425.0,713.0,1,10,0,7,0,8,0,1,0,1.0
1322286.0,15.6,1157486.0,340318.296124799,648774.0,18842.0,727.0,1,10,0,14,0,34,0,0,1,0.0
2513472.0,18.6,1975688.0,591606.6144873003,1414512.0,59276.0,745.0,1,3,0,17,0,32,0,0,0,0.0
782192.0,13.7,188298.0,405944.0,6669.0,5690.0,736.0,2,3,0,7,0,45,0,1,0,0.0
1127707.0,14.0,468930.0,184514.0,362045.0,25185.0,688.0,2,10,0,14,0,59,0,10,0,0.0
668268.0,16.1,221100.0,146454.0,167086.0,7518.0,725.0,2,7,0,12,0,36,0,0,0,0.0
2033931.0,21.1,0.0,108042.0,0.0,30340.0,742.0,1,7,0,6,0,30,0,2,0,0.0
1255634.0,25.3,801416.0,330440.0,577923.0,23899.0,722.0,1,4,0,12,0,63,0,0,0,0.0
897769.0,17.9,4334.0,43318.0,3382.0,7392.0,708.0,2,4,0,2,0,35,0,1,0,0.0
4317750.0,17.0,1304908.0,666600.0,1063848.0,43897.0,677.0,2,4,0,6,0,31,0,0,0,0.0
1242657.0,13.2,697004.0,221364.0,164331.0,12841.0,732.0,1,10,0,15,0,59,0,0,1,0.0
2899020.0,30.5,421388.0,89518.0,102619.0,17998.0,747.0,1,10,0,15,0,29,0,1,0,0.0
1390382.0,10.6,307120.0,171732.0,162868.0,20971.0,722.0,1,10,0,12,0,21,0,0,0,1.0
1733674.0,22.4,2847174.0,715682.0,287698.0,33084.0,704.0,1,10,0,19,1,38,1,0,0,1.0
1522432.0,26.6,954514.0,396638.0,450927.0,18903.0,748.0,2,8,0,9,0,34,0,0,0,0.0
388493.0,8.8,108086.0,85998.0,66462.0,1904.0,722.0,2,0,0,4,0,37,0,2,0,0.0
560671.0,22.4,472846.0,165044.0,169480.0,8223.0,732.0,1,6,0,13,0,34,0,0,0,0.0
1022956.8281705407,13.6,293106.0,158708.0,16967.0,15006.0,716.6937716420867,2,1,0,11,1,2,1,1,0,1.0
2940288.0,30.0,1685002.0,489133.31297931354,609748.0,28423.0,750.0,2,10,0,12,0,31,0,0,0,0.0
1520304.0,35.5,21372428.0,446137.5617681823,1975012.0,12555.0,728.0,1,10,0,21,0,0,0,1,1,0.0
1181895.0,39.6,372152.0,220726.0,186409.0,21077.0,738.0,1,3,0,14,1,40,1,0,0,0.0
1059208.0761225973,23.4,702768.0,222992.0,497078.0,11239.0,733.1295703525763,1,10,0,7,0,34,0,0,0,0.0
1243411.4917873237,21.8,1090958.0,225544.0,92340.0,18335.0,733.9930547903105,1,10,0,10,0,32,0,0,0,0.0
1208357.201760203,12.4,688424.0,324566.0,395371.0,12146.0,727.877926475645,2,2,0,12,0,46,0,0,0,0.0
1117181.0,15.0,745734.0,105248.0,403180.0,31561.0,652.0,2,2,0,25,0,34,0,1,0,1.0
841662.0,7.0,167442.0,278718.0,125666.0,18376.0,715.0,2,4,0,7,0,29,0,0,1,0.0
913887.3128791074,8.8,613932.0,224356.0,167542.0,7702.0,720.0347290333671,2,10,0,9,0,30,0,0,0,1.0
1510215.0,26.8,680086.0,248270.0,312474.0,21143.0,721.0,1,10,0,15,1,16,1,0,0,0.0
1070642.2584247715,16.0,112926.0,263692.0,57722.0,12055.0,695.0312712461543,2,5,0,9,0,32,0,0,1,1.0
1610953.0,21.2,208406.0,287386.0,111948.0,15036.0,707.0,1,7,0,8,0,58,0,0,0,0.0
773680.0,7.3,742874.0,335940.0,264328.0,16183.0,747.0,1,6,0,10,0,42,0,0,0,0.0
764427.0,27.4,830544.0,390214.0,284753.0,21977.0,720.0,1,7,0,12,0,22,0,0,1,1.0
1551616.0,16.5,428890.0,269500.0,313006.0,15904.0,725.0,1,10,0,7,0,32,0,1,0,1.0
1125066.0,16.0,742962.0,260546.0,563350.0,25970.0,731.0,2,10,0,11,0,35,0,0,0,0.0
731747.0,15.9,620202.0,365112.0,371184.0,17806.0,740.0,2,6,0,11,0,36,0,0,0,0.0
930164.0,26.3,584540.0,549516.0,460902.0,18681.0,672.0,2,9,0,9,0,48,0,0,1,1.0
1603372.0,19.9,799568.0,360821.5046506319,422617.0,27658.0,729.0,1,10,0,17,0,20,0,0,0,0.0
1393802.0,14.5,453970.0,219494.0,129390.0,36122.0,716.0,1,3,0,16,0,6,0,0,1,0.0
